name,ipv4-address,groups,color,tags
h_45.83.64.177_CVE-2021-44228,45.83.64.177,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.136_CVE-2021-44228,45.83.66.136,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.83_CVE-2021-44228,45.83.67.83,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.130_CVE-2021-44228,45.83.65.130,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.141_CVE-2021-44228,45.83.65.141,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.166_CVE-2021-44228,45.83.64.166,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.252_CVE-2021-44228,45.83.65.252,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.251_CVE-2021-44228,45.83.64.251,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.219_CVE-2021-44228,45.83.64.219,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.211_CVE-2021-44228,45.83.65.211,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.216_CVE-2021-44228,45.83.66.216,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.152_CVE-2021-44228,45.83.65.152,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.72_CVE-2021-44228,45.83.65.72,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.220_CVE-2021-44228,45.83.65.220,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.22_CVE-2021-44228,45.83.65.22,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.76_CVE-2021-44228,45.83.67.76,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.141_CVE-2021-44228,45.83.67.141,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.152_CVE-2021-44228,45.83.66.152,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.232_CVE-2021-44228,45.83.66.232,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.124_CVE-2021-44228,45.83.64.124,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.44_CVE-2021-44228,45.83.64.44,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.131_CVE-2021-44228,45.83.65.131,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.55_CVE-2021-44228,45.83.65.55,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.68_CVE-2021-44228,45.83.65.68,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.30_CVE-2021-44228,45.83.65.30,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.108_CVE-2021-44228,45.83.64.108,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.83_CVE-2021-44228,45.83.65.83,groupname,red,CVE-2021-44228_Log4J
h_139.59.108.31_CVE-2021-44228,139.59.108.31,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.70_CVE-2021-44228,45.83.67.70,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.96_CVE-2021-44228,45.83.66.96,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.241_CVE-2021-44228,45.83.67.241,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.203_CVE-2021-44228,45.83.66.203,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.90_CVE-2021-44228,45.83.64.90,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.3_CVE-2021-44228,45.83.65.3,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.40_CVE-2021-44228,45.83.65.40,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.22_CVE-2021-44228,45.83.67.22,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.119_CVE-2021-44228,45.83.66.119,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.125_CVE-2021-44228,45.83.65.125,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.188_CVE-2021-44228,45.83.66.188,groupname,red,CVE-2021-44228_Log4J
h_68.183.44.143_CVE-2021-44228,68.183.44.143,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.26_CVE-2021-44228,45.83.67.26,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.194_CVE-2021-44228,45.83.67.194,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.231_CVE-2021-44228,45.83.67.231,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.46_CVE-2021-44228,45.83.65.46,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.239_CVE-2021-44228,45.83.66.239,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.205_CVE-2021-44228,45.83.65.205,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.207_CVE-2021-44228,45.83.67.207,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.132_CVE-2021-44228,45.83.67.132,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.237_CVE-2021-44228,45.83.65.237,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.123_CVE-2021-44228,45.83.64.123,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.124_CVE-2021-44228,45.83.65.124,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.133_CVE-2021-44228,45.83.65.133,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.168_CVE-2021-44228,45.83.65.168,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.177_CVE-2021-44228,45.83.65.177,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.76_CVE-2021-44228,45.83.65.76,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.15_CVE-2021-44228,45.83.64.15,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.200_CVE-2021-44228,45.83.64.200,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.116_CVE-2021-44228,45.83.67.116,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.139_CVE-2021-44228,45.83.67.139,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.172_CVE-2021-44228,45.83.67.172,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.4_CVE-2021-44228,45.83.65.4,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.12_CVE-2021-44228,45.83.65.12,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.123_CVE-2021-44228,45.83.67.123,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.218_CVE-2021-44228,45.83.67.218,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.140_CVE-2021-44228,45.83.67.140,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.117_CVE-2021-44228,45.83.65.117,groupname,red,CVE-2021-44228_Log4J
h_188.166.223.38_CVE-2021-44228,188.166.223.38,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.169_CVE-2021-44228,45.83.66.169,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.181_CVE-2021-44228,45.83.64.181,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.39_CVE-2021-44228,45.83.65.39,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.30_CVE-2021-44228,45.83.64.30,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.115_CVE-2021-44228,45.83.66.115,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.209_CVE-2021-44228,45.83.66.209,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.115_CVE-2021-44228,45.83.64.115,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.58_CVE-2021-44228,45.83.66.58,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.14_CVE-2021-44228,45.83.65.14,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.217_CVE-2021-44228,45.83.66.217,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.202_CVE-2021-44228,45.83.66.202,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.66_CVE-2021-44228,45.83.66.66,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.116_CVE-2021-44228,45.83.64.116,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.138_CVE-2021-44228,45.83.65.138,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.46_CVE-2021-44228,45.83.66.46,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.245_CVE-2021-44228,45.83.67.245,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.178_CVE-2021-44228,45.83.65.178,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.81_CVE-2021-44228,45.83.65.81,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.65_CVE-2021-44228,45.83.67.65,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.208_CVE-2021-44228,45.83.64.208,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.9_CVE-2021-44228,45.83.64.9,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.44_CVE-2021-44228,45.83.65.44,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.77_CVE-2021-44228,45.83.66.77,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.168_CVE-2021-44228,45.83.66.168,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.153_CVE-2021-44228,45.83.67.153,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.11_CVE-2021-44228,45.83.67.11,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.133_CVE-2021-44228,45.83.67.133,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.191_CVE-2021-44228,45.83.65.191,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.237_CVE-2021-44228,45.83.67.237,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.213_CVE-2021-44228,45.83.64.213,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.114_CVE-2021-44228,45.83.66.114,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.79_CVE-2021-44228,45.83.65.79,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.207_CVE-2021-44228,45.83.64.207,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.233_CVE-2021-44228,45.83.67.233,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.230_CVE-2021-44228,45.83.64.230,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.166_CVE-2021-44228,45.83.65.166,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.161_CVE-2021-44228,45.83.67.161,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.168_CVE-2021-44228,45.83.64.168,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.162_CVE-2021-44228,45.83.67.162,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.112_CVE-2021-44228,45.83.64.112,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.125_CVE-2021-44228,45.83.67.125,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.193_CVE-2021-44228,45.83.67.193,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.195_CVE-2021-44228,45.83.66.195,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.186_CVE-2021-44228,45.83.64.186,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.24_CVE-2021-44228,45.83.64.24,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.36_CVE-2021-44228,45.83.67.36,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.180_CVE-2021-44228,45.83.67.180,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.17_CVE-2021-44228,45.83.65.17,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.106_CVE-2021-44228,45.83.65.106,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.89_CVE-2021-44228,45.83.64.89,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.230_CVE-2021-44228,45.83.67.230,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.122_CVE-2021-44228,45.83.67.122,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.205_CVE-2021-44228,45.83.66.205,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.220_CVE-2021-44228,45.83.64.220,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.240_CVE-2021-44228,45.83.64.240,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.162_CVE-2021-44228,45.83.66.162,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.70_CVE-2021-44228,45.83.66.70,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.237_CVE-2021-44228,45.83.64.237,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.51_CVE-2021-44228,45.83.64.51,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.127_CVE-2021-44228,45.83.65.127,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.72_CVE-2021-44228,45.83.64.72,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.41_CVE-2021-44228,45.83.65.41,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.195_CVE-2021-44228,45.83.67.195,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.27_CVE-2021-44228,45.83.66.27,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.212_CVE-2021-44228,45.83.67.212,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.132_CVE-2021-44228,45.83.64.132,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.33_CVE-2021-44228,45.83.66.33,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.183_CVE-2021-44228,45.83.67.183,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.222_CVE-2021-44228,45.83.67.222,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.39_CVE-2021-44228,45.83.66.39,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.97_CVE-2021-44228,45.83.67.97,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.8_CVE-2021-44228,45.83.65.8,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.196_CVE-2021-44228,45.83.67.196,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.173_CVE-2021-44228,45.83.64.173,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.170_CVE-2021-44228,45.83.65.170,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.27_CVE-2021-44228,45.83.64.27,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.86_CVE-2021-44228,45.83.65.86,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.66_CVE-2021-44228,45.83.64.66,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.25_CVE-2021-44228,45.83.64.25,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.28_CVE-2021-44228,45.83.65.28,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.127_CVE-2021-44228,45.83.67.127,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.11_CVE-2021-44228,45.83.65.11,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.74_CVE-2021-44228,45.83.65.74,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.41_CVE-2021-44228,45.83.66.41,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.170_CVE-2021-44228,45.83.64.170,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.58_CVE-2021-44228,45.83.64.58,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.103_CVE-2021-44228,45.83.66.103,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.109_CVE-2021-44228,45.83.66.109,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.112_CVE-2021-44228,45.83.65.112,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.89_CVE-2021-44228,45.83.67.89,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.85_CVE-2021-44228,45.83.66.85,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.10_CVE-2021-44228,45.83.65.10,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.210_CVE-2021-44228,45.83.65.210,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.180_CVE-2021-44228,45.83.64.180,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.67_CVE-2021-44228,45.83.66.67,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.216_CVE-2021-44228,45.83.67.216,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.42_CVE-2021-44228,45.83.65.42,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.147_CVE-2021-44228,45.83.65.147,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.254_CVE-2021-44228,45.83.66.254,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.230_CVE-2021-44228,45.83.66.230,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.190_CVE-2021-44228,45.83.65.190,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.143_CVE-2021-44228,45.83.64.143,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.47_CVE-2021-44228,45.83.67.47,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.243_CVE-2021-44228,45.83.64.243,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.227_CVE-2021-44228,45.83.64.227,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.159_CVE-2021-44228,45.83.65.159,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.129_CVE-2021-44228,45.83.65.129,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.178_CVE-2021-44228,45.83.66.178,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.158_CVE-2021-44228,45.83.64.158,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.174_CVE-2021-44228,45.83.67.174,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.252_CVE-2021-44228,45.83.64.252,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.100_CVE-2021-44228,45.83.66.100,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.59_CVE-2021-44228,45.83.67.59,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.159_CVE-2021-44228,45.83.64.159,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.254_CVE-2021-44228,45.83.65.254,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.228_CVE-2021-44228,45.83.66.228,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.137_CVE-2021-44228,45.83.64.137,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.240_CVE-2021-44228,45.83.66.240,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.166_CVE-2021-44228,45.83.66.166,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.212_CVE-2021-44228,45.83.66.212,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.253_CVE-2021-44228,45.83.66.253,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.67_CVE-2021-44228,45.83.65.67,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.32_CVE-2021-44228,45.83.67.32,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.14_CVE-2021-44228,45.83.66.14,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.203_CVE-2021-44228,45.83.65.203,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.183_CVE-2021-44228,45.83.66.183,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.226_CVE-2021-44228,45.83.65.226,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.236_CVE-2021-44228,45.83.64.236,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.217_CVE-2021-44228,45.83.65.217,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.109_CVE-2021-44228,45.83.65.109,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.84_CVE-2021-44228,45.83.65.84,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.131_CVE-2021-44228,45.83.66.131,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.110_CVE-2021-44228,45.83.64.110,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.90_CVE-2021-44228,45.83.67.90,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.13_CVE-2021-44228,45.83.67.13,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.225_CVE-2021-44228,45.83.64.225,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.228_CVE-2021-44228,45.83.67.228,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.0_CVE-2021-44228,45.83.66.0,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.108_CVE-2021-44228,45.83.66.108,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.129_CVE-2021-44228,45.83.64.129,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.134_CVE-2021-44228,45.83.64.134,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.201_CVE-2021-44228,45.83.65.201,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.8_CVE-2021-44228,45.83.66.8,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.120_CVE-2021-44228,45.83.64.120,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.203_CVE-2021-44228,45.83.64.203,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.77_CVE-2021-44228,45.83.64.77,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.132_CVE-2021-44228,45.83.65.132,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.227_CVE-2021-44228,45.83.66.227,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.182_CVE-2021-44228,45.83.65.182,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.168_CVE-2021-44228,45.83.67.168,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.113_CVE-2021-44228,45.83.65.113,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.169_CVE-2021-44228,45.83.65.169,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.223_CVE-2021-44228,45.83.65.223,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.72_CVE-2021-44228,45.83.67.72,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.3_CVE-2021-44228,45.83.66.3,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.246_CVE-2021-44228,45.83.65.246,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.176_CVE-2021-44228,45.83.65.176,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.249_CVE-2021-44228,45.83.65.249,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.188_CVE-2021-44228,45.83.64.188,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.33_CVE-2021-44228,45.83.64.33,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.223_CVE-2021-44228,45.83.67.223,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.255_CVE-2021-44228,45.83.64.255,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.161_CVE-2021-44228,45.83.64.161,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.172_CVE-2021-44228,45.83.65.172,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.167_CVE-2021-44228,45.83.67.167,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.11_CVE-2021-44228,45.83.66.11,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.73_CVE-2021-44228,45.83.67.73,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.61_CVE-2021-44228,45.83.65.61,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.156_CVE-2021-44228,45.83.65.156,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.202_CVE-2021-44228,45.83.64.202,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.176_CVE-2021-44228,45.83.66.176,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.13_CVE-2021-44228,45.83.66.13,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.146_CVE-2021-44228,45.83.64.146,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.235_CVE-2021-44228,45.83.64.235,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.105_CVE-2021-44228,45.83.67.105,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.38_CVE-2021-44228,45.83.65.38,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.106_CVE-2021-44228,45.83.64.106,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.108_CVE-2021-44228,45.83.67.108,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.93_CVE-2021-44228,45.83.67.93,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.43_CVE-2021-44228,45.83.65.43,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.84_CVE-2021-44228,45.83.64.84,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.91_CVE-2021-44228,45.83.65.91,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.216_CVE-2021-44228,45.83.65.216,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.145_CVE-2021-44228,45.83.66.145,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.127_CVE-2021-44228,45.83.64.127,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.92_CVE-2021-44228,45.83.65.92,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.87_CVE-2021-44228,45.83.66.87,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.58_CVE-2021-44228,45.83.65.58,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.95_CVE-2021-44228,45.83.66.95,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.171_CVE-2021-44228,45.83.66.171,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.164_CVE-2021-44228,45.83.67.164,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.100_CVE-2021-44228,45.83.67.100,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.96_CVE-2021-44228,45.83.64.96,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.124_CVE-2021-44228,45.83.66.124,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.47_CVE-2021-44228,45.83.65.47,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.103_CVE-2021-44228,45.83.65.103,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.172_CVE-2021-44228,45.83.64.172,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.219_CVE-2021-44228,45.83.65.219,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.244_CVE-2021-44228,45.83.64.244,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.42_CVE-2021-44228,45.83.64.42,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.143_CVE-2021-44228,45.83.67.143,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.118_CVE-2021-44228,45.83.66.118,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.37_CVE-2021-44228,45.83.65.37,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.161_CVE-2021-44228,45.83.65.161,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.241_CVE-2021-44228,45.83.64.241,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.175_CVE-2021-44228,45.83.67.175,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.166_CVE-2021-44228,45.83.67.166,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.197_CVE-2021-44228,45.83.66.197,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.160_CVE-2021-44228,45.83.67.160,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.177_CVE-2021-44228,45.83.66.177,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.81_CVE-2021-44228,45.83.67.81,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.248_CVE-2021-44228,45.83.67.248,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.51_CVE-2021-44228,45.83.67.51,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.5_CVE-2021-44228,45.83.65.5,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.156_CVE-2021-44228,45.83.66.156,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.36_CVE-2021-44228,45.83.66.36,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.179_CVE-2021-44228,45.83.64.179,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.237_CVE-2021-44228,45.83.66.237,groupname,red,CVE-2021-44228_Log4J
